Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2922617,-,-,-,24.85,67.02,0,13,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2017,8,17,11,0,30.400000000000002,202,589,586,2,23.400000000000002,285,76,3,335,0.28500000000000003,66.42,49.28,0.17,999,2.8000000000000003,241,6.300000000000001
2017,8,17,11,15,30.1,195,561,535,0,23.400000000000002,195,561,0,535,0.28500000000000003,67.56,52.68,0.17,999,2.8000000000000003,240,6.2
2017,8,17,11,30,29.900000000000002,186,530,481,0,23.400000000000002,186,530,0,481,0.28500000000000003,68.34,56.08,0.17,999,2.8000000000000003,239,6.1000000000000005
2017,8,17,11,45,29.700000000000003,176,494,427,0,23.8,176,494,0,427,0.28400000000000003,70.51,59.480000000000004,0.17,999,2.8000000000000003,238,6
2017,8,17,12,0,29.400000000000002,165,453,371,0,23.8,165,453,0,371,0.28400000000000003,71.74,62.88,0.17,999,2.8000000000000003,237,6
2017,8,17,12,15,29.200000000000003,152,405,315,0,23.8,152,405,0,315,0.28400000000000003,72.56,66.27,0.17,999,2.8000000000000003,236,5.9
2017,8,17,12,30,28.900000000000002,137,350,259,0,23.8,137,350,0,259,0.28400000000000003,73.9,69.66,0.17,1000,2.8000000000000003,235,5.800000000000001
2017,8,17,12,45,28.6,123,276,203,1,24.200000000000003,123,276,0,203,0.28400000000000003,76.93,73.03,0.17,1000,2.8000000000000003,234,5.7
2017,8,17,13,0,28.3,102,205,150,0,24.200000000000003,102,205,0,150,0.28400000000000003,78.28,76.4,0.17,1000,2.9000000000000004,233,5.7
2017,8,17,13,15,28.1,78,130,101,0,24.200000000000003,78,130,0,101,0.28400000000000003,79.19,79.74,0.17,1000,2.9000000000000004,233,5.6000000000000005
2017,8,17,13,30,27.900000000000002,50,57,57,0,24.200000000000003,50,57,0,57,0.28400000000000003,80.12,83.05,0.17,1000,2.9000000000000004,233,5.5
2017,8,17,13,45,27.700000000000003,19,7,20,0,24.5,19,7,0,20,0.28400000000000003,82.92,86.3,0.17,1000,2.9000000000000004,232,5.5
2017,8,17,14,0,27.6,0,0,0,0,24.5,0,0,0,0,0.28400000000000003,83.4,89.37,0.17,1000,2.9000000000000004,232,5.4
2017,8,17,14,15,27.5,0,0,0,0,24.5,0,0,0,0,0.28300000000000003,83.89,93.08,0.17,1000,2.9000000000000004,233,5.4
2017,8,17,14,30,27.5,0,0,0,0,24.5,0,0,0,0,0.28300000000000003,83.89,96.34,0.17,1000,2.9000000000000004,233,5.300000000000001
2017,8,17,14,45,27.400000000000002,0,0,0,0,24.700000000000003,0,0,0,0,0.28300000000000003,85.19,99.57000000000001,0.17,1001,2.9000000000000004,234,5.300000000000001
2017,8,17,15,0,27.400000000000002,0,0,0,0,24.700000000000003,0,0,0,0,0.28300000000000003,85.19,102.76,0.17,1001,2.9000000000000004,235,5.300000000000001
2017,8,17,15,15,27.3,0,0,0,0,24.700000000000003,0,0,0,0,0.28300000000000003,85.69,105.91,0.17,1001,3,236,5.2
2017,8,17,15,30,27.3,0,0,0,0,24.700000000000003,0,0,0,0,0.28300000000000003,85.69,109.01,0.17,1001,3,237,5.2
2017,8,17,15,45,27.3,0,0,0,0,24.8,0,0,0,0,0.28200000000000003,86.17,112.07000000000001,0.17,1001,3,238,5.1000000000000005
2017,8,17,16,0,27.3,0,0,0,0,24.8,0,0,0,0,0.28200000000000003,86.17,115.06,0.17,1001,3,239,5.1000000000000005
2017,8,17,16,15,27.200000000000003,0,0,0,0,24.8,0,0,0,0,0.28200000000000003,86.67,117.98,0.17,1001,3,239,5.1000000000000005
2017,8,17,16,30,27.200000000000003,0,0,0,0,24.8,0,0,0,0,0.28200000000000003,86.67,120.83,0.17,1001,3.1,240,5
2017,8,17,16,45,27.200000000000003,0,0,0,0,24.8,0,0,0,0,0.28200000000000003,87.01,123.58,0.17,1001,3.1,240,5
2017,8,17,17,0,27.200000000000003,0,0,0,0,24.8,0,0,0,0,0.281,87.01,126.22,0.17,1001,3.1,241,5
2017,8,17,17,15,27.1,0,0,0,0,24.8,0,0,0,0,0.281,87.52,128.74,0.17,1001,3.1,241,5
2017,8,17,17,30,27.1,0,0,0,0,24.8,0,0,0,0,0.281,87.52,131.12,0.17,1001,3.2,241,5
2017,8,17,17,45,27.1,0,0,0,0,24.900000000000002,0,0,0,0,0.281,87.83,133.33,0.17,1001,3.2,241,5
2017,8,17,18,0,27,0,0,0,0,24.900000000000002,0,0,0,0,0.281,88.34,135.36,0.17,1001,3.2,242,4.9
2017,8,17,18,15,27,0,0,0,0,24.900000000000002,0,0,0,0,0.281,88.34,137.16,0.17,1001,3.2,242,4.9
2017,8,17,18,30,27,0,0,0,0,24.900000000000002,0,0,0,0,0.281,88.34,138.72,0.17,1001,3.3000000000000003,242,4.9
2017,8,17,18,45,26.900000000000002,0,0,0,0,25,0,0,0,0,0.281,89.28,140.01,0.17,1001,3.3000000000000003,243,4.9
2017,8,17,19,0,26.900000000000002,0,0,0,0,25,0,0,0,0,0.28,89.28,140.99,0.17,1001,3.3000000000000003,243,4.9
2017,8,17,19,15,26.900000000000002,0,0,0,0,25,0,0,0,0,0.28,89.28,141.65,0.17,1001,3.4000000000000004,244,4.9
2017,8,17,19,30,26.900000000000002,0,0,0,0,25,0,0,0,0,0.28,89.28,141.96,0.17,1001,3.4000000000000004,244,4.9
2017,8,17,19,45,26.8,0,0,0,0,25,0,0,0,0,0.28,89.69,141.93,0.17,1001,3.4000000000000004,245,5
2017,8,17,20,0,26.8,0,0,0,0,25,0,0,0,0,0.28,89.69,141.54,0.17,1001,3.4000000000000004,246,5
2017,8,17,20,15,26.8,0,0,0,0,25,0,0,0,0,0.279,89.69,140.82,0.17,1001,3.5,247,5.1000000000000005
2017,8,17,20,30,26.8,0,0,0,0,25,0,0,0,0,0.279,89.69,139.77,0.17,1001,3.5,247,5.2
2017,8,17,20,45,26.8,0,0,0,0,24.900000000000002,0,0,0,0,0.279,89.44,138.43,0.17,1001,3.5,248,5.2
2017,8,17,21,0,26.8,0,0,0,0,24.900000000000002,0,0,0,0,0.279,89.35000000000001,136.82,0.17,1000,3.5,249,5.300000000000001
2017,8,17,21,15,26.8,0,0,0,0,24.900000000000002,0,0,0,0,0.279,89.35000000000001,134.97,0.17,1000,3.5,250,5.4
2017,8,17,21,30,26.700000000000003,0,0,0,0,24.900000000000002,0,0,0,0,0.278,89.88,132.91,0.17,1000,3.5,251,5.5
2017,8,17,21,45,26.700000000000003,0,0,0,0,24.900000000000002,0,0,0,0,0.278,89.7,130.66,0.17,1000,3.4000000000000004,251,5.6000000000000005
2017,8,17,22,0,26.700000000000003,0,0,0,3,24.900000000000002,0,0,0,0,0.278,89.7,128.25,0.17,1000,3.4000000000000004,252,5.7
2017,8,17,22,15,26.700000000000003,0,0,0,3,24.900000000000002,0,0,0,0,0.278,89.7,125.71000000000001,0.17,1000,3.4000000000000004,253,5.7
2017,8,17,22,30,26.700000000000003,0,0,0,0,24.900000000000002,0,0,0,0,0.278,89.7,123.04,0.17,1000,3.4000000000000004,254,5.7
2017,8,17,22,45,26.700000000000003,0,0,0,1,24.8,0,0,0,0,0.278,89.55,120.27,0.17,1000,3.4000000000000004,255,5.800000000000001
2017,8,17,23,0,26.700000000000003,0,0,0,0,24.8,0,0,0,0,0.278,89.55,117.41,0.17,1000,3.4000000000000004,256,5.800000000000001
2017,8,17,23,15,26.700000000000003,0,0,0,0,24.8,0,0,0,0,0.278,89.55,114.47,0.17,1000,3.4000000000000004,256,5.800000000000001
2017,8,17,23,30,26.700000000000003,0,0,0,0,24.8,0,0,0,0,0.278,89.55,111.46000000000001,0.17,1000,3.4000000000000004,256,5.800000000000001
2017,8,17,23,45,26.700000000000003,0,0,0,0,24.8,0,0,0,0,0.278,89.55,108.4,0.17,1000,3.4000000000000004,256,5.800000000000001
2017,8,18,0,0,26.700000000000003,0,0,0,0,24.8,0,0,0,0,0.277,89.48,105.29,0.17,1000,3.3000000000000003,257,5.7
2017,8,18,0,15,26.8,0,0,0,0,24.8,0,0,0,0,0.277,88.96000000000001,102.13,0.17,1000,3.3000000000000003,258,5.7
2017,8,18,0,30,26.8,0,0,0,0,24.8,0,0,0,0,0.276,88.96000000000001,98.93,0.17,1000,3.3000000000000003,258,5.7
2017,8,18,0,45,26.900000000000002,0,0,0,0,24.8,0,0,0,0,0.276,88.54,95.69,0.17,1000,3.3000000000000003,258,5.7
2017,8,18,1,0,26.900000000000002,0,0,0,0,24.8,0,0,0,0,0.276,88.54,92.43,0.17,1000,3.3000000000000003,258,5.7
2017,8,18,1,15,27.1,1,0,1,0,24.8,1,0,0,1,0.276,87.51,88.79,0.17,1000,3.3000000000000003,258,5.800000000000001
2017,8,18,1,30,27.3,17,2,18,0,24.900000000000002,17,2,0,18,0.276,86.58,85.66,0.17,1001,3.3000000000000003,259,5.9
2017,8,18,1,45,27.5,52,22,55,0,24.700000000000003,52,22,0,55,0.275,84.57000000000001,82.39,0.17,1001,3.3000000000000003,259,6
2017,8,18,2,0,27.700000000000003,88,62,99,0,24.700000000000003,88,62,0,99,0.275,83.59,79.08,0.17,1001,3.3000000000000003,260,6.1000000000000005
2017,8,18,2,15,28,121,113,148,0,24.700000000000003,121,113,0,148,0.275,82.14,75.73,0.17,1001,3.3000000000000003,260,6
2017,8,18,2,30,28.200000000000003,150,166,200,0,24.700000000000003,150,166,0,200,0.275,81.2,72.37,0.17,1001,3.3000000000000003,260,6
2017,8,18,2,45,28.5,173,226,254,0,24.400000000000002,173,226,0,254,0.275,78.56,68.99,0.17,1001,3.3000000000000003,260,6
2017,8,18,3,0,28.8,195,275,308,0,24.400000000000002,195,275,0,308,0.275,77.21000000000001,65.61,0.17,1001,3.3000000000000003,260,5.9
2017,8,18,3,15,29,214,319,362,0,24.400000000000002,214,319,0,362,0.275,76.32000000000001,62.21,0.17,1001,3.3000000000000003,259,5.9
2017,8,18,3,30,29.3,230,359,416,0,24.400000000000002,230,359,0,416,0.275,75.02,58.82,0.17,1001,3.3000000000000003,259,5.800000000000001
2017,8,18,3,45,29.5,241,403,470,0,24.3,241,403,0,470,0.275,73.79,55.42,0.17,1001,3.3000000000000003,258,5.7
2017,8,18,4,0,29.8,254,435,522,3,24.3,113,0,0,113,0.275,72.60000000000001,52.02,0.17,1002,3.3000000000000003,258,5.7
2017,8,18,4,15,30,265,463,571,3,24.3,239,21,0,253,0.275,71.77,48.63,0.17,1002,3.4000000000000004,257,5.6000000000000005
2017,8,18,4,30,30.200000000000003,275,488,619,3,24.3,213,10,0,219,0.275,70.89,45.24,0.17,1001,3.4000000000000004,257,5.5
2017,8,18,4,45,30.5,280,518,666,3,24.200000000000003,233,12,0,242,0.275,69.03,41.87,0.17,1001,3.4000000000000004,256,5.4
2017,8,18,5,0,30.700000000000003,288,538,708,3,24.200000000000003,291,24,0,310,0.275,68.25,38.51,0.17,1001,3.4000000000000004,256,5.4
2017,8,18,5,15,30.8,294,555,748,3,24.200000000000003,328,34,0,356,0.275,67.86,35.18,0.17,1001,3.4000000000000004,255,5.300000000000001
2017,8,18,5,30,31,300,568,783,3,24.200000000000003,411,116,0,510,0.275,67.1,31.89,0.17,1001,3.5,254,5.1000000000000005
2017,8,18,5,45,31.200000000000003,431,396,779,2,24,432,196,0,604,0.275,65.8,28.650000000000002,0.17,1001,3.5,253,5
2017,8,18,6,0,31.3,439,408,807,2,24,446,216,0,641,0.275,65.43,25.48,0.17,1001,3.5,252,4.9
2017,8,18,6,15,31.5,445,417,830,2,24,463,182,0,632,0.275,64.69,22.41,0.17,1001,3.6,251,4.800000000000001
2017,8,18,6,30,31.6,450,425,851,2,24,459,276,0,719,0.275,64.33,19.5,0.17,1001,3.6,249,4.7
2017,8,18,6,45,31.700000000000003,455,430,867,1,24,455,430,0,867,0.275,63.63,16.830000000000002,0.17,1001,3.6,248,4.6000000000000005
2017,8,18,7,0,31.8,458,435,879,2,24,470,294,0,754,0.275,63.27,14.540000000000001,0.17,1001,3.6,247,4.5
2017,8,18,7,15,31.900000000000002,459,437,886,2,23.900000000000002,475,294,3,761,0.275,62.85,12.81,0.17,1000,3.7,245,4.5
2017,8,18,7,30,32,460,439,890,2,23.900000000000002,424,438,3,853,0.275,62.5,11.92,0.17,1000,3.7,243,4.5
2017,8,18,7,45,32,455,445,891,2,23.900000000000002,424,438,0,852,0.275,62.46,12.05,0.17,1000,3.7,242,4.5
2017,8,18,8,0,32.1,454,443,886,7,23.900000000000002,475,289,3,757,0.275,62.11,13.16,0.17,1000,3.7,240,4.4
2017,8,18,8,15,32.1,452,440,877,2,23.900000000000002,452,440,5,877,0.275,62.11,15.040000000000001,0.17,1000,3.7,239,4.4
2017,8,18,8,30,32.1,448,434,862,2,23.900000000000002,448,434,5,862,0.275,62.11,17.45,0.17,1000,3.8000000000000003,238,4.4
2017,8,18,8,45,32.1,397,490,858,0,23.900000000000002,397,490,0,858,0.275,62.120000000000005,20.18,0.17,1000,3.8000000000000003,237,4.4
2017,8,18,9,0,32.1,393,482,836,0,23.900000000000002,393,482,0,836,0.275,62.120000000000005,23.14,0.17,1000,3.8000000000000003,236,4.4
2017,8,18,9,15,32,387,472,811,0,23.900000000000002,387,472,0,811,0.276,62.47,26.23,0.17,1000,3.8000000000000003,236,4.4
2017,8,18,9,30,31.900000000000002,381,460,781,1,23.900000000000002,381,460,0,781,0.276,62.82,29.42,0.17,1000,3.8000000000000003,235,4.4
2017,8,18,9,45,31.8,366,457,750,2,23.900000000000002,366,457,5,750,0.276,63.08,32.68,0.17,999,3.8000000000000003,234,4.4
2017,8,18,10,0,31.8,357,441,714,2,23.900000000000002,357,441,5,714,0.276,63.08,35.980000000000004,0.17,999,3.8000000000000003,233,4.3
2017,8,18,10,15,31.6,347,423,675,7,23.900000000000002,360,247,3,552,0.276,63.800000000000004,39.32,0.17,999,3.8000000000000003,232,4.3
2017,8,18,10,30,31.5,336,403,632,7,23.900000000000002,339,238,0,514,0.276,64.16,42.68,0.17,999,3.8000000000000003,232,4.3
2017,8,18,10,45,31.3,318,390,589,7,23.900000000000002,316,228,3,474,0.276,65,46.06,0.17,999,3.8000000000000003,231,4.3
2017,8,18,11,0,31.200000000000003,305,364,541,7,23.900000000000002,282,72,3,329,0.276,65.37,49.45,0.17,999,3.8000000000000003,230,4.3
2017,8,18,11,15,31,289,335,492,7,23.900000000000002,254,63,0,292,0.276,66.11,52.85,0.17,999,3.8000000000000003,230,4.3
2017,8,18,11,30,30.700000000000003,272,303,441,7,23.900000000000002,226,54,0,256,0.277,67.32000000000001,56.25,0.17,1000,3.8000000000000003,229,4.3
2017,8,18,11,45,30.5,251,275,390,8,24,134,0,0,134,0.277,68.4,59.65,0.17,1000,3.8000000000000003,228,4.3
2017,8,18,12,0,30.3,229,237,336,8,24,151,8,0,155,0.277,69.18,63.050000000000004,0.17,1000,3.8000000000000003,227,4.3
2017,8,18,12,15,30,205,195,283,7,24,205,195,5,283,0.277,70.37,66.44,0.17,1000,3.8000000000000003,227,4.2
2017,8,18,12,30,29.8,178,151,230,3,24,178,151,5,230,0.277,71.18,69.83,0.17,1000,3.8000000000000003,226,4.2
2017,8,18,12,45,29.5,146,111,178,2,24.1,146,111,5,178,0.278,72.9,73.21000000000001,0.17,1000,3.8000000000000003,225,4.2
2017,8,18,13,0,29.200000000000003,112,67,128,0,24.1,112,67,0,128,0.278,74.16,76.57000000000001,0.17,1000,3.8000000000000003,224,4.2
2017,8,18,13,15,29,75,30,80,0,24.1,75,30,0,80,0.278,75.02,79.91,0.17,1000,3.8000000000000003,223,4.2
2017,8,18,13,30,28.8,37,7,38,0,24.1,37,7,0,38,0.278,75.89,83.22,0.17,1000,3.8000000000000003,222,4.2
2017,8,18,13,45,28.6,9,0,9,0,24.200000000000003,9,0,0,9,0.279,77.22,86.48,0.17,1001,3.8000000000000003,222,4.2
2017,8,18,14,0,28.400000000000002,0,0,0,0,24.200000000000003,0,0,0,0,0.279,78.12,89.54,0.17,1001,3.8000000000000003,221,4.1000000000000005
2017,8,18,14,15,28.3,0,0,0,0,24.200000000000003,0,0,0,0,0.279,78.57000000000001,93.27,0.17,1001,3.8000000000000003,221,4.1000000000000005
2017,8,18,14,30,28.200000000000003,0,0,0,0,24.200000000000003,0,0,0,0,0.279,79.03,96.54,0.17,1001,3.8000000000000003,221,4
2017,8,18,14,45,28.1,0,0,0,0,24.200000000000003,0,0,0,0,0.279,79.5,99.77,0.17,1001,3.8000000000000003,220,4
2017,8,18,15,0,28,0,0,0,0,24.200000000000003,0,0,0,0,0.279,79.97,102.96000000000001,0.17,1001,3.8000000000000003,220,3.9000000000000004
2017,8,18,15,15,28,0,0,0,0,24.200000000000003,0,0,0,0,0.279,80.05,106.12,0.17,1002,3.8000000000000003,222,3.9000000000000004
2017,8,18,15,30,27.900000000000002,0,0,0,0,24.200000000000003,0,0,0,0,0.278,80.51,109.23,0.17,1002,3.8000000000000003,223,3.8000000000000003
2017,8,18,15,45,27.8,0,0,0,0,24.200000000000003,0,0,0,0,0.278,80.69,112.29,0.17,1002,3.8000000000000003,224,3.8000000000000003
2017,8,18,16,0,27.8,0,0,0,1,24.200000000000003,0,0,0,0,0.278,80.69,115.29,0.17,1002,3.7,225,3.7
2017,8,18,16,15,27.700000000000003,0,0,0,1,24.200000000000003,0,0,0,0,0.278,81.16,118.23,0.17,1002,3.7,227,3.7
2017,8,18,16,30,27.700000000000003,0,0,0,0,24.200000000000003,0,0,0,0,0.278,81.16,121.08,0.17,1002,3.7,229,3.6
2017,8,18,16,45,27.6,0,0,0,0,24.1,0,0,0,0,0.277,81.23,123.84,0.17,1002,3.7,231,3.6
2017,8,18,17,0,27.5,0,0,0,0,24.1,0,0,0,0,0.277,81.7,126.49000000000001,0.17,1002,3.7,233,3.5
2017,8,18,17,15,27.5,0,0,0,0,24.1,0,0,0,0,0.277,81.7,129.02,0.17,1002,3.7,235,3.5
2017,8,18,17,30,27.5,0,0,0,0,24.1,0,0,0,0,0.277,81.7,131.41,0.17,1002,3.7,237,3.5
2017,8,18,17,45,27.400000000000002,0,0,0,0,24,0,0,0,0,0.277,81.60000000000001,133.63,0.17,1002,3.7,239,3.4000000000000004
2017,8,18,18,0,27.400000000000002,0,0,0,0,24,0,0,0,0,0.276,81.60000000000001,135.66,0.17,1002,3.7,241,3.4000000000000004
2017,8,18,18,15,27.3,0,0,0,0,24,0,0,0,0,0.276,82.07000000000001,137.47,0.17,1002,3.7,244,3.4000000000000004
2017,8,18,18,30,27.3,0,0,0,0,24,0,0,0,0,0.276,82.07000000000001,139.04,0.17,1002,3.7,246,3.4000000000000004
2017,8,18,18,45,27.200000000000003,0,0,0,0,23.900000000000002,0,0,0,0,0.275,82.17,140.33,0.17,1002,3.7,249,3.4000000000000004
2017,8,18,19,0,27.200000000000003,0,0,0,0,23.900000000000002,0,0,0,0,0.275,82.17,141.32,0.17,1002,3.7,251,3.4000000000000004
2017,8,18,19,15,27.200000000000003,0,0,0,0,23.900000000000002,0,0,0,0,0.275,82.17,141.97,0.17,1002,3.6,253,3.4000000000000004
2017,8,18,19,30,27.1,0,0,0,0,23.900000000000002,0,0,0,0,0.274,82.65,142.29,0.17,1002,3.6,255,3.4000000000000004
2017,8,18,19,45,27.1,0,0,0,0,23.8,0,0,0,0,0.274,82.43,142.25,0.17,1002,3.6,257,3.4000000000000004
2017,8,18,20,0,27.1,0,0,0,0,23.8,0,0,0,0,0.274,82.43,141.85,0.17,1002,3.6,260,3.4000000000000004
2017,8,18,20,15,27,0,0,0,0,23.8,0,0,0,0,0.274,82.91,141.12,0.17,1002,3.6,260,3.4000000000000004
2017,8,18,20,30,27,0,0,0,0,23.8,0,0,0,0,0.273,82.91,140.06,0.17,1002,3.6,261,3.4000000000000004
2017,8,18,20,45,27,0,0,0,0,23.8,0,0,0,0,0.273,82.84,138.71,0.17,1001,3.6,262,3.4000000000000004
2017,8,18,21,0,26.900000000000002,0,0,0,0,23.8,0,0,0,0,0.273,83.32000000000001,137.08,0.17,1001,3.6,262,3.4000000000000004
2017,8,18,21,15,26.900000000000002,0,0,0,0,23.8,0,0,0,0,0.273,83.32000000000001,135.21,0.17,1001,3.6,262,3.3000000000000003
2017,8,18,21,30,26.900000000000002,0,0,0,0,23.8,0,0,0,0,0.273,83.32000000000001,133.14000000000001,0.17,1001,3.6,261,3.3000000000000003
2017,8,18,21,45,26.900000000000002,0,0,0,0,23.8,0,0,0,0,0.273,83.32000000000001,130.87,0.17,1001,3.6,261,3.3000000000000003
2017,8,18,22,0,26.900000000000002,0,0,0,0,23.8,0,0,0,0,0.273,83.32000000000001,128.45,0.17,1001,3.6,260,3.3000000000000003
2017,8,18,22,15,26.900000000000002,0,0,0,0,23.8,0,0,0,0,0.273,83.32000000000001,125.89,0.17,1001,3.6,259,3.3000000000000003
2017,8,18,22,30,26.900000000000002,0,0,0,0,23.8,0,0,0,0,0.273,83.32000000000001,123.21000000000001,0.17,1001,3.6,258,3.2
2017,8,18,22,45,26.900000000000002,0,0,0,0,23.8,0,0,0,0,0.273,83.26,120.43,0.17,1001,3.6,257,3.2
2017,8,18,23,0,26.900000000000002,0,0,0,0,23.8,0,0,0,0,0.273,83.26,117.56,0.17,1001,3.6,256,3.2
2017,8,18,23,15,26.900000000000002,0,0,0,0,23.8,0,0,0,0,0.273,83.26,114.61,0.17,1001,3.6,256,3.2
2017,8,18,23,30,26.900000000000002,0,0,0,0,23.8,0,0,0,0,0.273,83.26,111.60000000000001,0.17,1001,3.6,256,3.2
2017,8,18,23,45,26.900000000000002,0,0,0,0,23.8,0,0,0,0,0.273,83.26,108.53,0.17,1001,3.6,256,3.2
2017,8,19,0,0,26.8,0,0,0,0,23.900000000000002,0,0,0,0,0.274,84.13,105.4,0.17,1002,3.6,252,3
2017,8,19,0,15,26.900000000000002,0,0,0,0,23.900000000000002,0,0,0,0,0.274,83.64,102.24000000000001,0.17,1002,3.6,252,3
2017,8,19,0,30,26.900000000000002,0,0,0,0,23.900000000000002,0,0,0,0,0.274,83.64,99.03,0.17,1002,3.5,252,3.1
2017,8,19,0,45,27,0,0,0,0,24,0,0,0,0,0.274,83.57000000000001,95.79,0.17,1002,3.5,252,3.1
2017,8,19,1,0,27,0,0,0,0,24,0,0,0,0,0.274,83.57000000000001,92.53,0.17,1002,3.5,252,3.1
2017,8,19,1,15,27.200000000000003,1,0,1,0,24,1,0,0,1,0.274,82.60000000000001,88.87,0.17,1002,3.5,254,3.2
2017,8,19,1,30,27.5,17,3,18,0,24,17,3,0,18,0.274,81.17,85.74,0.17,1002,3.5,255,3.4000000000000004
2017,8,19,1,45,27.700000000000003,51,28,55,0,23.8,51,28,0,55,0.275,79.22,82.47,0.17,1003,3.5,256,3.5
2017,8,19,2,0,27.900000000000002,84,74,98,0,23.8,84,74,0,98,0.275,78.3,79.15,0.17,1003,3.5,258,3.6
2017,8,19,2,15,28.200000000000003,115,130,147,0,23.8,115,130,0,147,0.275,76.95,75.81,0.17,1003,3.5,259,3.6
2017,8,19,2,30,28.400000000000002,142,186,198,0,23.8,142,186,0,198,0.275,76.07000000000001,72.44,0.17,1003,3.5,261,3.6
2017,8,19,2,45,28.6,161,259,254,0,23.6,161,259,0,254,0.275,74.54,69.06,0.17,1003,3.5,262,3.6
2017,8,19,3,0,28.900000000000002,181,309,308,0,23.6,181,309,0,308,0.275,73.26,65.68,0.17,1003,3.5,264,3.6
2017,8,19,3,15,29.1,198,354,362,0,23.6,198,354,0,362,0.275,72.42,62.28,0.17,1003,3.5,264,3.6
2017,8,19,3,30,29.400000000000002,212,394,416,0,23.6,212,394,0,416,0.274,71.18,58.88,0.17,1003,3.5,265,3.6
2017,8,19,3,45,29.700000000000003,217,450,472,0,23.6,217,450,0,472,0.274,69.77,55.49,0.17,1003,3.5,266,3.5
2017,8,19,4,0,30,228,481,524,7,23.6,265,259,0,424,0.274,68.59,52.09,0.17,1003,3.5,266,3.5
2017,8,19,4,15,30.200000000000003,238,509,574,0,23.6,238,509,0,574,0.274,67.81,48.7,0.17,1003,3.5,266,3.5
2017,8,19,4,30,30.5,247,534,622,0,23.6,247,534,0,622,0.274,66.66,45.31,0.17,1003,3.5,266,3.4000000000000004
2017,8,19,4,45,30.8,246,571,671,0,23.5,246,571,0,671,0.274,65.25,41.94,0.17,1003,3.5,265,3.3000000000000003
2017,8,19,5,0,31,250,589,711,0,23.5,250,589,0,711,0.274,64.51,38.59,0.17,1003,3.5,265,3.2
2017,8,19,5,15,31.3,256,606,750,0,23.5,256,606,0,750,0.273,63.42,35.27,0.17,1003,3.5,264,3.2
2017,8,19,5,30,31.5,261,620,787,0,23.5,261,620,0,787,0.273,62.71,31.990000000000002,0.17,1003,3.5,263,3.1
2017,8,19,5,45,31.700000000000003,257,644,821,0,23.3,257,644,0,821,0.273,61.32,28.76,0.17,1003,3.6,262,3
2017,8,19,6,0,32,261,654,850,7,23.3,372,425,0,755,0.273,60.29,25.6,0.17,1003,3.6,261,2.9000000000000004
2017,8,19,6,15,32.2,264,662,875,0,23.3,264,662,0,875,0.273,59.620000000000005,22.56,0.17,1003,3.6,259,2.9000000000000004
2017,8,19,6,30,32.4,266,669,896,7,23.3,443,326,0,750,0.272,58.95,19.67,0.17,1003,3.6,257,2.9000000000000004
2017,8,19,6,45,32.6,259,688,917,6,23.1,475,108,0,578,0.272,57.410000000000004,17.03,0.17,1003,3.6,255,2.9000000000000004
2017,8,19,7,0,32.800000000000004,260,692,929,7,23.1,476,272,0,738,0.272,56.71,14.780000000000001,0.17,1002,3.6,252,2.9000000000000004
2017,8,19,7,15,32.9,261,695,938,3,23.1,420,441,0,849,0.272,56.4,13.1,0.17,1002,3.6,250,3
2017,8,19,7,30,33.1,261,695,940,2,23.1,409,503,0,901,0.271,55.77,12.24,0.17,1002,3.7,247,3.1
2017,8,19,7,45,33.2,252,708,943,0,22.900000000000002,252,708,0,943,0.271,54.72,12.38,0.17,1002,3.7,245,3.1
2017,8,19,8,0,33.300000000000004,251,706,938,0,22.900000000000002,251,706,0,938,0.271,54.42,13.48,0.17,1002,3.7,242,3.2
2017,8,19,8,15,33.4,250,704,929,0,22.900000000000002,250,704,0,929,0.271,54.11,15.34,0.17,1002,3.7,240,3.3000000000000003
2017,8,19,8,30,33.4,249,699,915,0,22.900000000000002,249,699,0,915,0.271,54.11,17.72,0.17,1002,3.7,239,3.4000000000000004
2017,8,19,8,45,33.4,253,685,895,1,22.8,253,685,0,895,0.271,53.76,20.43,0.17,1002,3.7,237,3.5
